method_name,policy,tau_answer,case_type,taxonomy,id,original_id,question,gold_answer,sufficiency_label,risk_score,decision,audit_support_title_coverage,audit_gold_answer_in_top5,query_token_coverage_union,title_token_coverage_union,embedding_top1_share,top5_titles
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.3,safe_answer,safe_answer,5a77685e5542993569682d83__global_embedding_top5,5a77685e5542993569682d83,"Which came first, Battle of Antietam or Battle of Guam?",Battle of Antietam,sufficient,0.0,answer,1.0,1.0,0.875,0.5,0.22992952514883755,Battle of Guam (1941) || Battle of Guam (1944) || Battle of Antietam || Battle of Manila (1898) || Battle of Manila (1945)
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.3,safe_answer,safe_answer,5a793b5b55429970f5fffe82__global_embedding_top5,5a793b5b55429970f5fffe82,What is the country of origin of the film Dui Purush and the music director Pankaj Mullick,Bengali,sufficient,0.0,answer,1.0,1.0,0.7857142857142857,0.35714285714285715,0.2338135200207529,Dui Purush (1978 film) || Dui Purush (1945 film) || Pankaj Mullick || Dikshul || Kuni Mulgi Deta Ka Mulgi
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.3,safe_answer,safe_answer,5a7a650355429941d65f2615__global_embedding_top5,5a7a650355429941d65f2615,"Who was born first, Lecrae Devaughn Moore or Gawvi?",Lecrae Devaughn Moore,sufficient,0.0,answer,1.0,1.0,0.8888888888888888,0.2222222222222222,0.24892142675810536,Lecrae || Gawvi || List of awards and nominations received by Lecrae || GZA || Sixtoo
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.3,safe_answer,safe_answer,5a7a77425542995eb53be83e__global_embedding_top5,5a7a77425542995eb53be83e,"Who has released more solo albums, Nick Carter or Brady Seals?",Brady Seals,sufficient,0.0,answer,1.0,1.0,0.8181818181818182,0.36363636363636365,0.22910675136050138,Nick Carter (musician) || Brady Seals || Brady Seals (album) || The Truth (Brady Seals album) || Thompson Street (album)
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.3,safe_answer,safe_answer,5a7b76225542997c3ec9719c__global_embedding_top5,5a7b76225542997c3ec9719c,"What documentary has more creators, The Devil Came on Horseback or My Best Fiend?",The Devil Came on Horseback,sufficient,0.0,answer,1.0,1.0,0.7142857142857143,0.5714285714285714,0.260536755857272,The Devil Came on Horseback || My Best Fiend || Pray the Devil Back to Hell || Brian Steidle || Jane I. Wells
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.3,safe_answer,safe_answer,5a7df5635542990b8f503b0a__global_embedding_top5,5a7df5635542990b8f503b0a,What year did the sequel to a story that is told through a combination of narrative and vernacular photographs from the personal archives of collectors by Ransom Riggs come out?,2014,sufficient,0.0,answer,1.0,1.0,0.8148148148148148,0.2222222222222222,0.22875378447680558,Ransom Riggs || Miss Peregrine's Home for Peculiar Children || A Tale of the Ragged Mountains || Vernacular photography || Hollow City (novel)
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.3,safe_answer,safe_answer,5a7ed5af5542994959419a84__global_embedding_top5,5a7ed5af5542994959419a84,"Which band has more members, Kitchens of Distinction or Royal Blood?",Kitchens of Distinction,sufficient,0.0,answer,1.0,1.0,0.8181818181818182,0.5454545454545454,0.23401988032436966,Kitchens of Distinction || Royal Blood (band) || Royal Blood discography || Royal Blood (album) || Blood on the Dance Floor (band)
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.3,safe_answer,safe_answer,5a7fb1e55542995d8a8ddef7__global_embedding_top5,5a7fb1e55542995d8a8ddef7,"Which documentary film premiered first, Grizzly Man or Pray the Devil Back to Hell?",Grizzly Man,sufficient,0.0,answer,1.0,1.0,0.9285714285714286,0.5714285714285714,0.24567217612240283,Pray the Devil Back to Hell || Grizzly Man || Grizzly Man (soundtrack) || The Devil Came on Horseback || Doug Pray
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.3,safe_answer,safe_answer,5a8038b55542996402f6a485__global_embedding_top5,5a8038b55542996402f6a485,"Jacques Sernas, actor in Fugitive in Trieste, was of what nationality?",Lithuanian-born French,sufficient,0.0,answer,1.0,1.0,0.8,0.5,0.2709292527350142,Fugitive in Trieste || Jacques Sernas || Loving You Is My Sin || Franci Cerar || James Marcello
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.3,safe_answer,safe_answer,5a808cbd5542996402f6a54b__global_embedding_top5,5a808cbd5542996402f6a54b,"What is the profession of Ansel Elgort's character in ""Baby Driver?""",getaway driver,sufficient,0.0,answer,1.0,1.0,0.8333333333333334,0.3333333333333333,0.2524152494412695,Ansel Elgort || Baby Driver || CJ Jones || Lanny Joon || Armie Hammer
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.3,successful_intercept,missing_support_intercepted,5a73250a5542991f9a20c643__global_embedding_top5,5a73250a5542991f9a20c643,Where has Kerwin Swint's work appeared that draws 20.5 million unique visitors a month?,Mental Floss,insufficient,1.0,abstain,0.5,1.0,0.625,0.125,0.30395329153208994,Kerwin Swint || James Kerwin || The Conversation (website) || Kris Williams (filmmaker) || Verrit
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.3,successful_intercept,missing_support_intercepted,5a7a276d5542996c55b2dd27__global_embedding_top5,5a7a276d5542996c55b2dd27,Who was Chamberlain and Colonel of the military staff of The Merrie Monarch?,Colonel Charles Hastings Judd,insufficient,1.0,abstain,0.5,1.0,0.8181818181818182,0.09090909090909091,0.2063867485972082,"George W. Macfarlane || Frederick Lindemann, 1st Viscount Cherwell || Charles Hastings Judd || Chamberlain Clock || Herbert Plumer, 1st Viscount Plumer"
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.3,successful_intercept,missing_support_no_answer_leakage,5a7ef49a5542994959419a91__global_embedding_top5,5a7ef49a5542994959419a91,When was the eighth season renewed for the series starring Al Harrington?,"March 23, 2017",insufficient,1.0,abstain,0.0,0.0,0.6363636363636364,0.09090909090909091,0.2113243950047857,Stargate SG-1 (season 8) || Scrubs (season 8) || Criminal Minds (season 8) || House (season 8) || Regular Show (season 8)
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.3,successful_intercept,missing_support_no_answer_leakage,5a89a128554299669944a552__global_embedding_top5,5a89a128554299669944a552,Den Dover was born in a suburb with what total resident population?,"6,396",insufficient,1.0,abstain,0.5,0.0,0.5833333333333334,0.16666666666666666,0.24423128977730632,Den Dover || Dover (band) || Dover Street || Delaware Valley || Dova Haw
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.3,successful_intercept,missing_support_intercepted,5a8da1815542994ba4e3dcd7__global_embedding_top5,5a8da1815542994ba4e3dcd7,Naseer & Shahab is a Pakistani band playing a genre that dominated radio in what decade?,1970s,insufficient,1.0,abstain,0.0,1.0,0.6428571428571429,0.14285714285714285,0.2748253753175202,Naseer &amp; Shahab || Akhlaq Ahmed || Lal Mohammad Iqbal || Nusrat Hussain || Cinema of Pakistan
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.3,successful_intercept,missing_support_intercepted,5ab38cdd5542992ade7c6de2__global_embedding_top5,5ab38cdd5542992ade7c6de2,Liverpool nurse Mimi Smith was the aunt and guardian of which one of the city's most famous sons?,John Lennon,insufficient,1.0,abstain,0.5,1.0,0.7647058823529411,0.11764705882352941,0.28400321613661594,Mimi Smith || Seán Heuston || Julia Lennon || Ophelia Ford || Suds Merrick
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.3,successful_intercept,missing_support_no_answer_leakage,5abd04bd5542992ac4f381a9__global_embedding_top5,5abd04bd5542992ac4f381a9,When did an IndyCar race driver drive a Formula 1 car designed by Peter McCool?,2007 Formula One season,insufficient,1.0,abstain,0.0,0.0,0.6,0.0,0.2061360981319232,McLaren MP4/10 || McLaren MP4/3 || McLaren MP4/5 || McLaren MP4/6 || McLaren MP4-19
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.3,successful_intercept,missing_support_intercepted,5adf744d5542992d7e9f937e__global_embedding_top5,5adf744d5542992d7e9f937e,Gemma Rovira Ortega translated into Spanish the 2007 and 2008 best selling book in Spain as well as which series by Patrick Rothfuss?,The Kingkiller Chronicle series,insufficient,1.0,abstain,0.5,1.0,0.6363636363636364,0.18181818181818182,0.2923713447774116,Gemma Rovira Ortega || The Name of the Wind || The Kingkiller Chronicle || The Slow Regard of Silent Things || The Wise Man's Fear
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.3,successful_intercept,missing_support_no_answer_leakage,5ae471fa55429970de88d965__global_embedding_top5,5ae471fa55429970de88d965,Where did this dish emerge in the late 1950s that is a long-standing tradition in New Jersey? ,Centre-du-Québec,insufficient,1.0,abstain,0.5,0.0,0.6470588235294118,0.11764705882352941,0.2619147000799367,Cuisine of New Jersey || Papa's Tomato Pies || Province of New Jersey || New York – New Jersey Line War || New Jersey Folk Festival
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.3,successful_intercept,missing_support_intercepted,5ae5ef105542996de7b71a72__global_embedding_top5,5ae5ef105542996de7b71a72,What is the seventh book of the Hebrew and Christina bible and also has Quran references to the river drinking experience?,Book of Judges,insufficient,1.0,abstain,0.5,1.0,0.6666666666666666,0.2222222222222222,0.21240845203444692,Book of Judges || Manga Bible (series) || Noah's Ark || Biblical and Quranic narratives || Book of Nahum
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.3,successful_intercept,missing_support_intercepted,5a7ad9865542995eb53be8aa__global_embedding_top5,5a7ad9865542995eb53be8aa,"The ""civic rally cross"" was sold alongside what other model sold exclusively in Japan at Honda Verno dealerships? ",Honda Ballade,insufficient,0.6666666666666666,abstain,0.5,1.0,0.7647058823529411,0.058823529411764705,0.20362105368312503,Honda Vigor || Honda Domani || Honda Ballade || Honda Quint || Honda Crosstour
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.3,successful_intercept,missing_support_no_answer_leakage,5a84c66a5542994c784dda45__global_embedding_top5,5a84c66a5542994c784dda45,What show did the co-creator with Chris Spencer of Wild 'N Out debut on?,All That,insufficient,0.6666666666666666,abstain,0.5,0.0,0.7333333333333333,0.3333333333333333,0.25352832484643845,Chris Spencer (actor) || Boo Boo Runs Wild || Wild Life (Jack &amp; Jack song) || The Moxy Show || Regular Show (season 8)
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.3,successful_intercept,missing_support_no_answer_leakage,5a8ee3a755429917b4a5be02__global_embedding_top5,5a8ee3a755429917b4a5be02,College Humor is a 1933 American pre-Code musical comedy film that starred what American singer and actor who has a trademark warm bass-baritone voice?,"Harry Lillis ""Bing"" Crosby Jr.",insufficient,0.6661950209809859,abstain,0.5,0.0,0.5416666666666666,0.20833333333333334,0.2596699700440904,"College Humor (film) || Hallelujah, I'm a Bum (film) || Hello, Everybody! || Going Hollywood || Sitting Pretty (1933 film)"
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.3,successful_intercept,missing_support_no_answer_leakage,5ae13f3c5542997b2ef7d168__global_embedding_top5,5ae13f3c5542997b2ef7d168,Arthur Noss was a gunner for the commader during which two European theatre battles in WWII?,Battle of Britain and the Battle of Malta,insufficient,0.6620527813567632,abstain,0.5,0.0,0.875,0.1875,0.25115693158570346,Arthur Noss || Leonard Lomell || Richard O'Connor || Theatre of War (video game) || Asiatic-Pacific Theater
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.3,successful_intercept,missing_support_intercepted,5abbb64455429931dba144b4__global_embedding_top5,5abbb64455429931dba144b4,The Trans-Tasman Challenge winning car was based off which second generation North american Ford compact car?,Ford Falcon,insufficient,0.6560069693480451,abstain,0.5,1.0,0.6875,0.25,0.20543577694156823,Dodge Challenger || Ford Escort (North America) || Ford Mondeo (second generation) || Ford Mustang || Ford C170 platform
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.3,successful_intercept,missing_support_no_answer_leakage,5ab4475c5542996a3a969f6c__global_embedding_top5,5ab4475c5542996a3a969f6c,"What English stand-up comedian has a style of comedy full of ""stream-of-conscious banter""?",Eddie Izzard,insufficient,0.5,abstain,0.0,0.0,0.6428571428571429,0.2857142857142857,0.22277895094936423,Stand-up comedy || Stephen K. Amos || Roy 'Chubby' Brown || Alexei Sayle || Liam Williams (comedian)
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.3,successful_intercept,missing_support_no_answer_leakage,5a852cd05542997b5ce3ffb0__global_embedding_top5,5a852cd05542997b5ce3ffb0,The birthplace of George McCall Theal is a port city of what bay?,Bay of Fundy,insufficient,0.49276980075003773,abstain,0.5,0.0,0.75,0.4166666666666667,0.27928106836730626,"George McCall Theal || George McCall Courts || George A. McCall School || Little Bay, Newfoundland and Labrador || St. George, Staten Island"
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.3,successful_intercept,missing_support_intercepted,5ab2e8ad554299340b525562__global_embedding_top5,5ab2e8ad554299340b525562,Who starred alongside South Korean actor and singer Kim Ki-bum in the 2012 romantic comedy series I Love Lee Tae-ri?,Park Ye-jin,insufficient,0.4877702932426284,abstain,0.5,1.0,0.8636363636363636,0.3181818181818182,0.24340109983682412,I Love Lee Tae-ri || The Secret of My Love || My Love from the Star || Miss Korea (TV series) || Secret Love (TV series)
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.3,successful_intercept,missing_support_no_answer_leakage,5a7224ab55429971e9dc92dd__global_embedding_top5,5a7224ab55429971e9dc92dd,"Who was the lead singer of Eighth Wonder and who was born on March, 4th in 1968?",Patricia Jude Francis Kensit,insufficient,0.4666666666666667,abstain,0.5,0.0,0.7333333333333333,0.13333333333333333,0.26690656246272343,Eighth Wonder || Fearless (Eighth Wonder album) || Mark Lindsay || &quot;Weird Al&quot; Yankovic || Tom Petty
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.3,successful_intercept,missing_support_no_answer_leakage,5a7265815542990c210a411b__global_embedding_top5,5a7265815542990c210a411b,What is the call sign of the airline that operates the flight with United Express Flight 3411 incident?,Brickyard,insufficient,0.4666666666666667,abstain,0.5,0.0,0.8666666666666667,0.3333333333333333,0.21336659434110833,United Express Flight 6291 || United Express Flight 2415 || GoJet Airlines || Atlantic Southeast Airlines Flight 2311 || United Express Flight 3411 incident
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.3,over_abstain,conservative_despite_answer_and_support,5ae45adc55429970de88d93f__global_embedding_top5,5ae45adc55429970de88d93f,What group did the 253 West 125th Street-contest winner Spyder Turner sing back up for?,The Stereophonics and The Fabulous Counts,sufficient,1.0,abstain,1.0,1.0,0.6875,0.125,0.27924440553701374,Spyder Turner || Trik Turner || Willie Turner (sprinter) || Joe Lynn Turner || Apollo Theater
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.3,over_abstain,conservative_despite_answer_and_support,5adfad2b554299603e41835c__global_embedding_top5,5adfad2b554299603e41835c,The song Arizona was recorded by Paul Revere and Mark Lindsay but who wrote the song?,Kenny Young,sufficient,0.6248475300611132,abstain,1.0,1.0,0.8571428571428571,0.2857142857142857,0.3132946428368726,"Arizona (song) || Mark Lindsay || Louie, Go Home || Arizona gubernatorial election, 1978 || Just Like Us!"
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.3,over_abstain,conservative_despite_answer_and_support,5abbf519554299114383a0ad__global_embedding_top5,5abbf519554299114383a0ad,"What other occupation did the ""Law West of the Pecos"" have?",saloon-keeper,sufficient,0.5249800155277624,abstain,1.0,1.0,0.6,0.2,0.2250502089413335,"Roy Bean || Leaving of Pecos || Pecos, Texas || Langtry, Texas || Judge Roy Bean (TV series)"
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.3,over_abstain,conservative_despite_answer_and_support,5a8e27d45542995a26add46a__global_embedding_top5,5a8e27d45542995a26add46a,Jaclyn Stapp is married to the former frontman of a band that disbanded in what year?,2004,sufficient,0.4894123253852324,abstain,1.0,1.0,0.8125,0.1875,0.24537320700359108,Jaclyn Stapp || Steve Chapin || Creed (band) || Jimmy Farrar || Life Time (Rollins Band album)
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.3,over_abstain,conservative_despite_answer_and_support,5a72d7b35542991f9a20c5be__global_embedding_top5,5a72d7b35542991f9a20c5be,What is the name of the pop artist that belongs on the Pledis Entertainment label and has 13 members?,Seventeen,sufficient,0.4666666666666667,abstain,1.0,1.0,0.6470588235294118,0.11764705882352941,0.21873032483104426,Pledis Entertainment || Happy Pledis 2nd Album || Pristin || Seventeen (band) || We (song)
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.3,over_abstain,conservative_despite_answer_and_support,5a7323ef5542994cef4bc477__global_embedding_top5,5a7323ef5542994cef4bc477,Which battle took place first out of the Battle of the Ch'ongch'on River and the Battle of Tarawa?,The Battle of Tarawa,sufficient,0.4666666666666667,abstain,1.0,1.0,0.9285714285714286,0.5714285714285714,0.24114960731259213,Battle of the Ch'ongch'on River || Battle of Tarawa || Battle of Wawon || Battle of Guam (1941) || Third Battle of Seoul
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.3,over_abstain,conservative_despite_answer_and_support,5a7744555542994aec3b725b__global_embedding_top5,5a7744555542994aec3b725b,The Little River Railroad is operated between Maryville and what pioneer Appalachian and resort community?,"Elkmont, Tennessee",sufficient,0.4666666666666667,abstain,1.0,1.0,0.9285714285714286,0.21428571428571427,0.2688844268388212,"Little River Railroad (Tennessee) || Little Missouri River Bridge || Linville River || Elkmont, Tennessee || Little Missouri State Park"
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.3,over_abstain,conservative_despite_answer_and_support,5a7c25035542997c3ec972e5__global_embedding_top5,5a7c25035542997c3ec972e5,"Qazi is a Kashmiri singer that won ""Fame Gurukul"" along with a singer born where?",Kolkata,sufficient,0.4666666666666667,abstain,1.0,1.0,0.8461538461538461,0.23076923076923078,0.2630343827730437,Qazi Touqeer || Ruprekha Banerjee || Keerthi Sagathia || Fame Gurukul || Kailash Mehra Sadhu
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.3,over_abstain,over_abstain_other,5a7cde68554299683c1c63ac__global_embedding_top5,5a7cde68554299683c1c63ac,"""The Simpson's"" episode featuring the  ""Itchy & Scratchy & Poochie"" show satirized the world of television production just as the episode featuring the ""Itchy & Scratchy & Marge"" satirized what type of issue?",censorship,sufficient,0.4666666666666667,abstain,0.0,1.0,0.7,0.3,0.21661278341914214,The Itchy &amp; Scratchy &amp; Poochie Show || The Itchy &amp; Scratchy Show || Itchy &amp; Scratchy &amp; Marge || Itchy &amp; Scratchy: The Movie || Itchy &amp; Scratchy Land
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.3,over_abstain,conservative_despite_answer_and_support,5a7d3470554299452d57bb56__global_embedding_top5,5a7d3470554299452d57bb56,A scam involving a male calling small town fast-food restaurants and pretending to be a police officer to have them strip search employees was turned into a movie of what name?,Compliance,sufficient,0.4666666666666667,abstain,1.0,1.0,0.6785714285714286,0.17857142857142858,0.26756231398457797,Strip search phone call scam || Compliance (film) || Too Scared to Scream || The Naked Gun 2½: The Smell of Fear || Il camorrista
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.3,over_abstain,conservative_despite_answer_and_support,5a80e03e55429938b614222c__global_embedding_top5,5a80e03e55429938b614222c,This American film and stage actor played the self-destructive soldier Prewitt in Fred Zinnemann's 1953 film that centers around which event?,the attack on Pearl Harbor,sufficient,0.4666666666666667,abstain,1.0,1.0,0.7727272727272727,0.0,0.21209954801109349,Montgomery Clift || From Here to Eternity || Act of Violence || Fredric March || Five Days One Summer
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.3,over_abstain,conservative_despite_answer_and_support,5a8209845542990a1d231f1f__global_embedding_top5,5a8209845542990a1d231f1f,The Peabody Hotel in Memphis (and a sister hotel in Orlando) are named after what residents of the hotel rooftop?,Ducks,sufficient,0.4666666666666667,abstain,1.0,1.0,0.8125,0.1875,0.29455997936246503,Peabody Hotel || Hyatt Regency Orlando || Roxy Hotel (New York City) || Marriott's Orlando World Center || Kurt Cobain Memorial Park
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.3,over_abstain,conservative_despite_answer_and_support,5a88f180554299206df2b3cc__global_embedding_top5,5a88f180554299206df2b3cc,"""Outside of Heaven"" is a popular music song which a recording by Eddie Fisher was made at a building that in 1976 was purchased by who for $3 millon?",the Unification Church,sufficient,0.4666666666666667,abstain,1.0,1.0,0.88,0.2,0.2889589570692848,Outside of Heaven || Heaven Only Knows (album) || Coke Time with Eddie Fisher || Eddie Fisher (singer) || Manhattan Center
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.3,over_abstain,conservative_despite_answer_and_support,5a89a74e554299669944a562__global_embedding_top5,5a89a74e554299669944a562,Who directed the second film in a British series of action comedy film parodying the James Bond secret agent genre with comedy similar to Rowan Atkinson's Mr. Bean character?,Oliver Parker,sufficient,0.4666666666666667,abstain,1.0,1.0,0.9629629629629629,0.18518518518518517,0.21326338675555834,Johnny English (film series) || Johnny English || Johnny English Reborn || Mr. Bean's Holiday || Mr. Bean
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.3,over_abstain,conservative_despite_answer_and_support,5ab2e3a35542991669774124__global_embedding_top5,5ab2e3a35542991669774124,The Pioneer Helmet and the Benty Grange helmet are linked because of which feature?,A simple iron boar crest,sufficient,0.4666666666666667,abstain,1.0,1.0,0.6666666666666666,0.3333333333333333,0.24016319987174864,Pioneer Helmet || Coppergate Helmet || Benty Grange helmet || Shorwell helmet || Staffordshire helmet
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.3,over_abstain,conservative_despite_answer_and_support,5ab9c3e1554299753720f852__global_embedding_top5,5ab9c3e1554299753720f852,The pavilion that the Biergarten Restaurant is a part of is in between which other pavilions at Epcot's World Showcase?,Chinese and Italian pavilions,sufficient,0.4666666666666667,abstain,1.0,1.0,0.8947368421052632,0.2631578947368421,0.22635185161020557,Biergarten Restaurant || Germany Pavilion at Epcot || China Pavilion at Epcot || Japan Pavilion at Epcot || France Pavilion at Epcot
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.3,over_abstain,conservative_despite_answer_and_support,5abad3445542996cc5e49ea0__global_embedding_top5,5abad3445542996cc5e49ea0,What team was Horace Grant's twin brother traded to after the 1992–93 Washington Bullets season?,Portland Trail Blazers,sufficient,0.4666666666666667,abstain,1.0,1.0,0.9411764705882353,0.35294117647058826,0.24179350608523825,1992–93 Washington Bullets season || Harvey Grant || 1974–75 Washington Bullets season || 2002–03 Orlando Magic season || 2001–02 Orlando Magic season
