method_name,policy,tau_answer,case_type,taxonomy,id,original_id,question,gold_answer,sufficiency_label,risk_score,decision,audit_support_title_coverage,audit_gold_answer_in_top5,query_token_coverage_union,title_token_coverage_union,embedding_top1_share,top5_titles
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.5,safe_answer,safe_answer,5ab985eb554299131ca42360__official_intro_link_bridge_support_reranker_random_forest_balanced_all_blend1_00_top5,5ab985eb554299131ca42360,"Between Greyia and Calibanus, which genus contains more species?",Greyia,sufficient,0.0,answer,1.0,1.0,1.0,0.4444444444444444,0.2617986551148146,Greyia || Calibanus || Species || Genus || Melianthaceae
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.5,safe_answer,safe_answer,5aba5e2555429955dce3edf1__official_intro_link_bridge_support_reranker_random_forest_balanced_all_blend1_00_top5,5aba5e2555429955dce3edf1,Where does Yannick Ferreira Carrasco play home games?,Wanda Metropolitano,sufficient,0.0,answer,1.0,1.0,0.75,0.375,0.2515793266721263,Yannick Ferreira Carrasco || Atlético Madrid || Belgium national football team || Isabel Carrasco || Association football
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.5,safe_answer,safe_answer,5ac46bb05542991943173983__official_intro_link_bridge_support_reranker_random_forest_balanced_all_blend1_00_top5,5ac46bb05542991943173983,Are both Schweizerischer Niederlaufhund and Portuguese Podengo dog breeds from Portugal?,no,sufficient,0.0,answer,1.0,1.0,0.9090909090909091,0.45454545454545453,0.22639300468680074,Schweizerischer Niederlaufhund || Portuguese Podengo || Dog breed || Dog type || Dog
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.5,safe_answer,safe_answer,5adef1b35542993a75d263af__official_intro_link_bridge_support_reranker_random_forest_balanced_all_blend1_00_top5,5adef1b35542993a75d263af,which Mexican and American film actress is Ethel Houbiers  French voice of ,Salma Hayek Pinault,sufficient,0.0,answer,1.0,1.0,1.0,0.16666666666666666,0.290871219076094,Ethel Houbiers || Salma Hayek || Penélope Cruz || Ethel Merman || Ethel Clayton
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.5,safe_answer,safe_answer,5ae16ea85542990adbacf790__official_intro_link_bridge_support_reranker_random_forest_balanced_all_blend1_00_top5,5ae16ea85542990adbacf790,When did the UVF Mid-Ulster Brigade conducted the attack The Miami Showband killings?,31 July 1975,sufficient,0.0,answer,1.0,1.0,0.8333333333333334,0.6666666666666666,0.20674204796678633,UVF Mid-Ulster Brigade || Miami Showband killings || The Miami Showband || Ulster Volunteer Force || Billy Hanna
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.5,safe_answer,safe_answer,5ae4a1ef55429970de88d9e7__official_intro_link_bridge_support_reranker_random_forest_balanced_all_blend1_00_top5,5ae4a1ef55429970de88d9e7,When was the  Argentine former footballer which  Dutch manager Ronald Koeman replaced in  2014–15 Southampton F.C. season born,2 March 1972,sufficient,0.0,answer,1.0,1.0,1.0,0.4,0.22633994132677607,2014–15 Southampton F.C. season || Mauricio Pochettino || Ronald Koeman || Southampton F.C. || 2014–15 FA Cup
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.5,safe_answer,safe_answer,5ae78f3b554299540e5a5608__official_intro_link_bridge_support_reranker_random_forest_balanced_all_blend1_00_top5,5ae78f3b554299540e5a5608,Mr. & Mrs. Mxyzptlk is an episode of the superhero TV series that originally aired on what network?,CBS,sufficient,0.0,answer,1.0,1.0,0.9411764705882353,0.4117647058823529,0.2540472646037784,Mr. & Mrs. Mxyzptlk || Supergirl (TV series) || The CW || Mr & Mrs (TV series) || ITV (TV network)
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.5,safe_answer,safe_answer,5a8220db5542995ce29dccc1__official_intro_link_bridge_support_reranker_random_forest_balanced_all_blend1_00_top5,5a8220db5542995ce29dccc1,Which was secretary to President Richard Nixon: Rose Mary Woods or H. R. Haldeman?,Rose Mary Woods,sufficient,0.018182560996230075,answer,1.0,1.0,0.9285714285714286,0.5714285714285714,0.24651663601229037,Rose Mary Woods || H. R. Haldeman || John Ehrlichman || Richard Nixon || White House Chief of Staff
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.5,safe_answer,safe_answer,5addc79d5542995b365fab7b__official_intro_link_bridge_support_reranker_random_forest_balanced_all_blend1_00_top5,5addc79d5542995b365fab7b,"Which episode of SpongeBob SquarePants aired first, The Clash of Triton or To SquarePants or Not to SquarePants?""",To SquarePants or Not to SquarePants,sufficient,0.019881499208644664,answer,1.0,1.0,1.0,0.6923076923076923,0.26361663503608834,The Clash of Triton || To SquarePants or Not to SquarePants || SpongeBob SquarePants (season 6) || List of SpongeBob SquarePants guest stars || SpongeBob SquarePants (season 5)
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.5,safe_answer,safe_answer,5a72f1cf5542994cef4bc414__official_intro_link_bridge_support_reranker_random_forest_balanced_all_blend1_00_top5,5a72f1cf5542994cef4bc414,Which English actor starred in the 1995 american romantic drama film The Scarlet Letter alongside Demi Moore and Robert Duvall?,Gary Oldman,sufficient,0.04667360394558372,answer,1.0,1.0,0.9473684210526315,0.47368421052631576,0.22641449243873196,The Scarlet Letter (1995 film) || Demi Moore || Robert Duvall || Gary Oldman || The Scarlet Letter
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.5,false_answer,answer_leakage_with_missing_support,5ae2b83c5542992decbdcd7f__official_intro_link_bridge_support_reranker_random_forest_balanced_all_blend1_00_top5,5ae2b83c5542992decbdcd7f,Typically how many pages were in the fiction magazine in which Robert E. Howard wrote in 1930s?,128 pages,insufficient,0.05555555555555555,answer,0.5,1.0,0.8,0.3333333333333333,0.21493631717364609,Robert E. Howard || Conan the Barbarian || Pulp magazine || Robert E. Howard bibliography (poems A–H) || Robert E. Howard bibliography (poems I–O)
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.5,false_answer,high_embedding_false_safe,5a8d0c74554299585d9e37a1__official_intro_link_bridge_support_reranker_random_forest_balanced_all_blend1_00_top5,5a8d0c74554299585d9e37a1,"Which river flows next to the German town where the music project ""I Drink My Coffee Alone"" by Alex Gazin originates from?",Moselle,insufficient,0.06896551724137931,answer,0.5,0.0,0.7142857142857143,0.2857142857142857,0.2541698301470454,I Drink My Coffee Alone || Electronic musical instrument || Electronic music || Deathcore || Rüdesheimer Kaffee
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.5,false_answer,missing_support_high_query_coverage,5ab1dcab5542993be8fa985e__official_intro_link_bridge_support_reranker_random_forest_balanced_all_blend1_00_top5,5ab1dcab5542993be8fa985e,"What was the middle name of the actress who was cast alongside Harvey Fierstein, Linda Hart, Dick Latessa, Clarke Thorell, Mary Bond Davis, Laura Bell Bundy, Matthew Morrison, Corey Reynolds, and Marissa Jaret Winokur in Hairspray?",Marie,insufficient,0.06896551724137931,answer,0.5,0.0,0.9117647058823529,0.35294117647058826,0.22696518909124327,Hairspray (2002 album) || Marissa Jaret Winokur || Laura Bell Bundy || Mary Bond Davis || Dick Latessa
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.5,false_answer,high_embedding_false_safe,5ab4304a55429942dd415ec5__official_intro_link_bridge_support_reranker_random_forest_balanced_all_blend1_00_top5,5ab4304a55429942dd415ec5,To where did the war criminal who is the fictional defendant in the film After the Truth flee in real life ?,South America,insufficient,0.06896551724137931,answer,0.5,0.0,0.7058823529411765,0.4117647058823529,0.2179902321551853,After the Truth || In Real Life || Real life || Defendant || Defense (legal)
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.5,false_answer,answer_leakage_with_missing_support,5adf3e835542993a75d26442__official_intro_link_bridge_support_reranker_random_forest_balanced_all_blend1_00_top5,5adf3e835542993a75d26442,Which comic series involves characters such as Nick Fury and Baron von Strucker?,Marvel,insufficient,0.06896551724137931,answer,0.5,1.0,0.9230769230769231,0.46153846153846156,0.2279772142474232,Fenris (comics) || Baron Strucker || Nick Fury || American comic book || Werner von Strucker
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.5,false_answer,answer_leakage_with_missing_support,5a76a0005542993569682c64__official_intro_link_bridge_support_reranker_random_forest_balanced_all_blend1_00_top5,5a76a0005542993569682c64,"Which American film director is an advisor for Disney, Rick Ray or John Lasseter?",John Alan Lasseter,insufficient,0.08695652173913043,answer,0.5,1.0,0.8571428571428571,0.35714285714285715,0.2263088721475829,John Lasseter || Walt Disney Animation Studios || Film director || Film producer || DisneyToon Studios
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.5,false_answer,answer_leakage_with_missing_support,5a7b85ac5542997c3ec971ef__official_intro_link_bridge_support_reranker_random_forest_balanced_all_blend1_00_top5,5a7b85ac5542997c3ec971ef,Milo Parker starred in which 2014 movie alongside Gillian Anderson?,Robot Overlords,insufficient,0.08695652173913043,answer,0.5,1.0,0.9,0.4,0.20917388489118022,Milo Parker || Gillian Anderson || Francesca Fowler || Camille Anderson || Straightheads
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.5,false_answer,answer_leakage_with_missing_support,5a7d54165542995f4f402256__official_intro_link_bridge_support_reranker_random_forest_balanced_all_blend1_00_top5,5a7d54165542995f4f402256,"A medieval fortress in Dirleton, East Lothian, Scotland borders on the south side of what coastal area?",Yellowcraig,insufficient,0.08695652173913043,answer,0.5,1.0,0.8235294117647058,0.23529411764705882,0.2265933473792863,Dirleton Castle || North Berwick || Lothian and Borders || Dirleton || East Lothian
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.5,false_answer,answer_leakage_with_missing_support,5a7fa08d55429969796c1af7__official_intro_link_bridge_support_reranker_random_forest_balanced_all_blend1_00_top5,5a7fa08d55429969796c1af7,"Were the board games, Clans and Drunter und Drüber, both created by Leo Colovini?",Drunter und Drüber is a multiplayer board game invented by Klaus Teuber,insufficient,0.08695652173913043,answer,0.5,1.0,0.7333333333333333,0.4666666666666667,0.23113084174650186,Drunter und Drüber || Leo Colovini || 1991 in games || Hans im Glück || Franz Vohwinkel
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.5,false_answer,missing_support_high_query_coverage,5a81108855429926c1cdace2__official_intro_link_bridge_support_reranker_random_forest_balanced_all_blend1_00_top5,5a81108855429926c1cdace2,"What is the global rank by population of the city that Daewoong Pharmaceutical Co., Ltd is based in?",world's 16th largest city,insufficient,0.08695652173913043,answer,0.5,0.0,0.8125,0.3125,0.22697491849250595,"Daewoong Pharmaceutical Co., Ltd || Over-the-counter drug || South Korea || Health care || Pharmaceutical drug"
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.5,false_answer,answer_leakage_with_missing_support,5a84b8555542991dd0999db2__official_intro_link_bridge_support_reranker_random_forest_balanced_all_blend1_00_top5,5a84b8555542991dd0999db2,The casino owner who was focused on the documentary Nobody Speak: Trials of the Free Press focuses belongs to which nationality? ,American,insufficient,0.08695652173913043,answer,0.5,1.0,0.7894736842105263,0.3684210526315789,0.25827158454206606,Nobody Speak: Trials of the Free Press || Brian Knappenberger || Nobody Speak || Bollea v. Gawker || Peter Thiel
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.5,false_answer,answer_leakage_with_missing_support,5a88a5645542997e5c09a679__official_intro_link_bridge_support_reranker_random_forest_balanced_all_blend1_00_top5,5a88a5645542997e5c09a679,"Which was published first, Take It Easy or Personal Preference?",Take It Easy,insufficient,0.08695652173913043,answer,0.5,1.0,0.9,0.5,0.23862168630990477,Personal Preference || Take It Easy || Parker Brothers || Easy to Take || Take It Easy Chicken
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.5,false_answer,answer_leakage_with_missing_support,5a898872554299669944a540__official_intro_link_bridge_support_reranker_random_forest_balanced_all_blend1_00_top5,5a898872554299669944a540,What was the name of Kalyanji Virji Shah's brother who won the Filmfare Award for Best Music Director?,Anandji Virji Shah,insufficient,0.08695652173913043,answer,0.5,1.0,0.9444444444444444,0.5,0.22834338037056967,Kalyanji Virji Shah || Anandji Virji Shah || Filmfare Award for Best Music Director || Padma Shri || Bairaag
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.5,false_answer,high_embedding_false_safe,5a90b4fe55429916514e7525__official_intro_link_bridge_support_reranker_random_forest_balanced_all_blend1_00_top5,5a90b4fe55429916514e7525,How many films did the star of Tum Milo Toh Sahi appear in? ,110,insufficient,0.08695652173913043,answer,0.5,0.0,0.6923076923076923,0.3076923076923077,0.22727272787975109,Tum Milo Toh Sahi || Bollywood || Anjana Sukhani || Rehan Khan || Dimple Kapadia
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.5,false_answer,answer_leakage_with_missing_support,5ab726415542993667793f52__official_intro_link_bridge_support_reranker_random_forest_balanced_all_blend1_00_top5,5ab726415542993667793f52,What type of group does Roses Are Red and Sleeping with Sirens have in common?,rock band,insufficient,0.08695652173913043,answer,0.5,1.0,0.7333333333333333,0.4,0.20296451037459481,Sleeping with Sirens || Roses Are Red || Madness (Sleeping with Sirens album) || Go Go Go (Sleeping with Sirens song) || Rock music
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.5,false_answer,high_embedding_false_safe,5ae13bf1554299422ee99634__official_intro_link_bridge_support_reranker_random_forest_balanced_all_blend1_00_top5,5ae13bf1554299422ee99634,What American pianist and composer was a guest muscian on the Manhattan Blues Project album by Steve Hunter?,Philip Aaberg,insufficient,0.08695652173913043,answer,0.5,0.0,0.7222222222222222,0.3333333333333333,0.22691607525588214,The Manhattan Blues Project || Joe Satriani || Steve Hunter || Joe Perry (musician) || 2Cellos
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.5,false_answer,missing_support_high_query_coverage,5a7b493855429931da12ca58__official_intro_link_bridge_support_reranker_random_forest_balanced_all_blend1_00_top5,5a7b493855429931da12ca58,The Good Dinosaur features the voice of what Canadian-born New Zealand actress?,Anna Helene Paquin,insufficient,0.1,answer,0.5,0.0,0.8333333333333334,0.5,0.1917751388878818,The Good Dinosaur || New Zealand || Lori Dungey || Susan Brady (actress) || Long Service and Good Conduct Medal (New Zealand)
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.5,false_answer,missing_support_high_query_coverage,5a84e9d35542994c784dda84__official_intro_link_bridge_support_reranker_random_forest_balanced_all_blend1_00_top5,5a84e9d35542994c784dda84,The Nike Mercurial Vapor is endorsed by a Stoke City football player who also plays for what national team?,the Switzerland national team,insufficient,0.1,answer,0.5,0.0,0.8421052631578947,0.15789473684210525,0.22727272553243663,Nike Mercurial Vapor || Alexis Sánchez || Carlos Bacca || Arturo Vidal || Cristiano Ronaldo
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.5,false_answer,missing_support_high_query_coverage,5a8782a25542993e715abf95__official_intro_link_bridge_support_reranker_random_forest_balanced_all_blend1_00_top5,5a8782a25542993e715abf95,"Which occurred first, Phillips v. Martin Marietta Corp. or Roth v. United States?",Roth v. United States,insufficient,0.1,answer,0.5,0.0,0.8333333333333334,0.5833333333333334,0.24309659816896806,"Phillips v. Martin Marietta Corp. || Martin Marietta || List of United States Supreme Court cases, volume 400 || United States Reports || Supreme Court of the United States"
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.5,false_answer,answer_leakage_with_missing_support,5a8af05d55429950cd6afc1a__official_intro_link_bridge_support_reranker_random_forest_balanced_all_blend1_00_top5,5a8af05d55429950cd6afc1a,Joe Ford played for which football club based out of Old Trafford?,Manchester United,insufficient,0.1,answer,0.5,1.0,0.75,0.25,0.2110755540476225,Old Trafford || Manchester United F.C. || List of Manchester United F.C. seasons || List of Manchester United F.C. managers || Battle of Old Trafford
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.5,successful_intercept,missing_support_no_answer_leakage,5a721e0e55429971e9dc928d__official_intro_link_bridge_support_reranker_random_forest_balanced_all_blend1_00_top5,5a721e0e55429971e9dc928d,which university was founded first Duke University or Tufts University?,Duke University,insufficient,1.0,abstain,0.5,0.0,0.625,0.25,0.1987280255273612,Tufts University || History of Tufts University || Experimental College (Tufts University) || Tufts University School of Dental Medicine || Tufts University Libraries
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.5,successful_intercept,missing_support_intercepted,5a79f04d5542996c55b2dca7__official_intro_link_bridge_support_reranker_random_forest_balanced_all_blend1_00_top5,5a79f04d5542996c55b2dca7,"Which long-established US university is older: University of California, Berkeley or Syracuse University?","University of California, Berkeley",insufficient,1.0,abstain,0.5,1.0,0.5833333333333334,0.3333333333333333,0.1971949826551926,"University of California, Berkeley || Southside, Berkeley, California || List of University of California, Berkeley alumni || List of University of California, Berkeley faculty || Berkeley, California"
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.5,successful_intercept,missing_support_no_answer_leakage,5a7cbf8c554299452d57b9f4__official_intro_link_bridge_support_reranker_random_forest_balanced_all_blend1_00_top5,5a7cbf8c554299452d57b9f4,"Which came out first, Dinosaur or McFarland, USA",Dinosaur,insufficient,1.0,abstain,0.5,0.0,0.25,0.25,0.20967383376544516,"McFarland, USA || McFarland School District || McFarland High School (Wisconsin) || McFarland, Wisconsin || Wisconsin Virtual Academy"
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.5,successful_intercept,missing_support_no_answer_leakage,5a7e0ed25542991319bc9424__official_intro_link_bridge_support_reranker_random_forest_balanced_all_blend1_00_top5,5a7e0ed25542991319bc9424,"The 249th episode of ""The Simpsons"" was aired on what date?","November 1, 2000",insufficient,1.0,abstain,0.0,0.0,0.8,0.4,0.2000536602176255,YOLO (The Simpsons) || The Town (The Simpsons) || The Simpsons Guy || Paths of Glory (The Simpsons) || Lisa's Date with Density
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.5,successful_intercept,missing_support_no_answer_leakage,5a7f40055542992e7d278cc0__official_intro_link_bridge_support_reranker_random_forest_balanced_all_blend1_00_top5,5a7f40055542992e7d278cc0, What did an English former footballer purchase in march 2009?,50 JJB Sports Fitness Clubs,insufficient,1.0,abstain,0.0,0.0,0.7,0.2,0.20317709259187472,Stuart Slater || Eddie Lowe (footballer) || Giuliano Grazioli || Eric Anderson (English footballer) || Bill Robertson (English footballer)
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.5,successful_intercept,missing_support_no_answer_leakage,5a8c622a554299240d9c2142__official_intro_link_bridge_support_reranker_random_forest_balanced_all_blend1_00_top5,5a8c622a554299240d9c2142,The Birthday of the World: and Other Stories was written by what fantasy and sci-fi author?,Ursula Kroeber Le Guin,insufficient,1.0,abstain,0.5,0.0,0.7333333333333333,0.6666666666666666,0.18474684520321943,The Birthday of the World: and Other Stories || Teen Choice Award for Choice Movie – Sci-Fi/Fantasy || Teen Choice Award for Choice Fantasy/Sci-Fi Series || Teen Choice Award for Choice TV Actress Fantasy/Sci-Fi || Teen Choice Award for Choice TV Actor Fantasy/Sci-Fi
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.5,successful_intercept,missing_support_no_answer_leakage,5ab1e3bb554299340b52541a__official_intro_link_bridge_support_reranker_random_forest_balanced_all_blend1_00_top5,5ab1e3bb554299340b52541a,the work of The Last Poets and Gil Scott Heron inspired music that fits under what larger sub-genre?,underground hip hop,insufficient,1.0,abstain,0.0,0.0,0.4444444444444444,0.2777777777777778,0.18956559481273816,Gil Scott-Heron || The Mind of Gil Scott-Heron || The Best of Gil Scott-Heron || Gil Heron || Secrets (Gil Scott-Heron album)
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.5,successful_intercept,missing_support_no_answer_leakage,5ab4428c5542990594ba9bda__official_intro_link_bridge_support_reranker_random_forest_balanced_all_blend1_00_top5,5ab4428c5542990594ba9bda,Do Lush and P.O.D. both consist of four band members?,yes,insufficient,1.0,abstain,0.5,0.0,0.4166666666666667,0.25,0.18987326589163178,Miki Berenyi || Ciao! Best of Lush || Chris Acland || Lush (band) || Emma Anderson
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.5,successful_intercept,missing_support_intercepted,5ab965f25542996be20204c3__official_intro_link_bridge_support_reranker_random_forest_balanced_all_blend1_00_top5,5ab965f25542996be20204c3,Teacher's Pet was both a movie and what?,television series,insufficient,1.0,abstain,0.0,1.0,0.6666666666666666,0.3333333333333333,0.19884379952869952,Teacher's Pet (The Following) || Teacher's Pet (comics) || Teacher's Pet (TV series) || Teacher's Pet (song) || Teacher's Pet (1958 film)
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.5,successful_intercept,missing_support_intercepted,5abba3255542996cc5e4a031__official_intro_link_bridge_support_reranker_random_forest_balanced_all_blend1_00_top5,5abba3255542996cc5e4a031,Are John O'Hara and Rabindranath Tagore the same nationality?,no,insufficient,1.0,abstain,0.5,1.0,0.5,0.3,0.1873810239151153,Rabindranath Tagore || Rabindranath Tagore (film) || Works of Rabindranath Tagore || The Last Harvest: Paintings of Rabindranath Tagore || Stories by Rabindranath Tagore
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.5,successful_intercept,missing_support_no_answer_leakage,5abd68b45542993062266c77__official_intro_link_bridge_support_reranker_random_forest_balanced_all_blend1_00_top5,5abd68b45542993062266c77,What did the main character in Unbroken do in the Olympics?,Olympic distance runner,insufficient,1.0,abstain,0.0,0.0,0.3333333333333333,0.2222222222222222,0.19944624435128214,Unbroken (band) || Can the Circle Be Unbroken (By and By) || Will the Circle Be Unbroken? || Unbroken Glass || HMS Unbroken
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.5,successful_intercept,missing_support_no_answer_leakage,5ac2a23a55429967731025cc__official_intro_link_bridge_support_reranker_random_forest_balanced_all_blend1_00_top5,5ac2a23a55429967731025cc,"Which semi-retired professional wrestler appeared in ""Final Score?""",David Michael Bautista Jr.,insufficient,1.0,abstain,0.0,0.0,0.5555555555555556,0.1111111111111111,0.18827413144483982,Jake Roberts || Richard Charland || Johnny Candido || Brad Anderson (wrestler) || Luke Williams (wrestler)
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.5,successful_intercept,missing_support_no_answer_leakage,5ac3e0f7554299194317388b__official_intro_link_bridge_support_reranker_random_forest_balanced_all_blend1_00_top5,5ac3e0f7554299194317388b,Which actor does American Beauty and American Beauty have in common?,Kevin Spacey,insufficient,1.0,abstain,0.0,0.0,0.6666666666666666,0.4444444444444444,0.18774029869926348,The Beauty of Bath || True and False: Heresy and Common Sense for the Actor || Mottled beauty || Near East || The Analysis of Beauty
