method_name,policy,tau_answer,case_type,taxonomy,id,original_id,question,gold_answer,sufficiency_label,risk_score,decision,audit_support_title_coverage,audit_gold_answer_in_top5,query_token_coverage_union,title_token_coverage_union,embedding_top1_share,top5_titles
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.6,safe_answer,safe_answer,5a7aa0a55542990198eaf165__official_intro_bm25_top5,5a7aa0a55542990198eaf165,"Who was born first, Sathish Kalathil or Jacques Feyder?",Jacques Feyder,sufficient,0.0,answer,1.0,1.0,0.8888888888888888,0.4444444444444444,0.2616575096021792,Sathish Kalathil || Jacques Feyder || Jalachhayam || Pension Mimosas || Vera Feyder
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.6,safe_answer,safe_answer,5a7b542455429927d897bf92__official_intro_bm25_top5,5a7b542455429927d897bf92,"The Lewis and Clark Memorial Column is dedicated to Meriwether Lewis, best known for his role as the leader of which Lewis and Clark Expedition?",Corps of Discovery,sufficient,0.0,answer,1.0,1.0,0.95,0.35,0.2806488498554992,Lewis and Clark Memorial Column || Meriwether Lewis || Undaunted Courage || Meriwether Lewis Clark Jr. || Lewis and Clark Expedition
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.6,safe_answer,safe_answer,5a7c38c955429935c91b5132__official_intro_bm25_top5,5a7c38c955429935c91b5132,"What characteristic meaning it's transferable between species, does monkeypox and cowpox virus both share?",zoonotic,sufficient,0.0,answer,1.0,1.0,0.6,0.2,0.25623822602506235,Monkeypox virus || Cowpox || Orthopoxvirus || Monkeypox || 2003 Midwest monkeypox outbreak
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.6,safe_answer,safe_answer,5a7fa08d55429969796c1af7__official_intro_bm25_top5,5a7fa08d55429969796c1af7,"Were the board games, Clans and Drunter und Drüber, both created by Leo Colovini?",Drunter und Drüber is a multiplayer board game invented by Klaus Teuber,sufficient,0.0,answer,1.0,1.0,0.8,0.5333333333333333,0.28265116654674155,Drunter und Drüber || Clans (board game) || Leo Colovini || Alex Randolph || An der Via Egnatia – Historisches und Heutiges über Stadt und Messe
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.6,safe_answer,safe_answer,5a8492ab5542992a431d1a5b__official_intro_bm25_top5,5a8492ab5542992a431d1a5b,"Which plane has seen more combat, the Northrop F-15 Reporter or the Northrop P-61 Black Widow?",The Northrop P-61 Black Widow,sufficient,0.0,answer,1.0,1.0,0.625,0.5,0.297812778818769,Northrop F-15 Reporter || Northrop P-61 Black Widow || Northrop YF-23 || Northrop Delta || Northrop XP-56 Black Bullet
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.6,safe_answer,safe_answer,5a851b0d5542997175ce1f7f__official_intro_bm25_top5,5a851b0d5542997175ce1f7f,Are Dogo Cubano and the Dutch Shepherd both breeds of dog?,yes,sufficient,0.0,answer,1.0,0.0,0.9090909090909091,0.45454545454545453,0.2706708630338496,Dogo Cubano || Romanian Raven Shepherd Dog || Dutch Shepherd || Dogo Argentino || Shepherd dog
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.6,safe_answer,safe_answer,5a8a803b55429930ff3c0e04__official_intro_bm25_top5,5a8a803b55429930ff3c0e04,Jean Hudson Boyd is known for her controversial sentencing of Ethan Couch. What was his sentence?,ten years of probation,sufficient,0.0,answer,1.0,1.0,1.0,0.375,0.3245221318085172,Jean Hudson Boyd || Ethan Couch || Denunciation (penology) || Conditional sentence (Canada) || Split sentence
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.6,safe_answer,safe_answer,5a8b91d25542995d1e6f13fc__official_intro_bm25_top5,5a8b91d25542995d1e6f13fc,What occupation have Carly Gullickson and Francesca Schiavone both held?,professional tennis player.,sufficient,0.0,answer,1.0,1.0,0.5,0.4,0.25416942887289046,Carly Gullickson || Francesca Schiavone career statistics || Francesca Schiavone || 2005 Challenge Bell – Doubles || 2007 Challenge Bell – Doubles
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.6,safe_answer,safe_answer,5a8c7ced5542995e66a4761c__official_intro_bm25_top5,5a8c7ced5542995e66a4761c,Josh Trank and Mike Valerio both work in what industry?,entertainment,sufficient,0.0,answer,1.0,1.0,0.9,0.4,0.2642258893780281,Josh Trank || Mike Valerio || Valerio Colotti || James Valerio || Valerio Spada
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.6,safe_answer,safe_answer,5a8e36835542995085b373e2__official_intro_bm25_top5,5a8e36835542995085b373e2,Are Anja Salomonowitz and Rod Lurie both directors?,yes,sufficient,0.0,answer,1.0,0.0,0.75,0.5,0.3257360392262252,Anja Salomonowitz || Rod Lurie || Lurie || Rod Johnson (programmer) || The Last Castle
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.6,over_abstain,conservative_despite_answer_and_support,5a7e618155429949594199b0__official_intro_bm25_top5,5a7e618155429949594199b0,New York State Route 9R rejoins its parent in a hamlet located  in what New York County?,Albany,sufficient,0.9680851063829787,abstain,1.0,1.0,0.9285714285714286,0.35714285714285715,0.28523819572176223,"New York State Route 9R || New York State Route 157A || Boght Corners, New York || New York State Route 146B || New York State Route 9N"
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.6,over_abstain,conservative_despite_answer_and_support,5abbcba05542992ccd8e7fa3__official_intro_bm25_top5,5abbcba05542992ccd8e7fa3,With whom did Lever Brothers merge to create an Indonesian soap factory?,Margarine Unie,sufficient,0.9680851063829787,abstain,1.0,1.0,0.5,0.3333333333333333,0.2465506264224804,Lever Brothers Factory || Lever Brothers || Unilever Indonesia || Port Sunlight || Swan Soap
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.6,over_abstain,conservative_despite_answer_and_support,5ae331fb55429928c4239670__official_intro_bm25_top5,5ae331fb55429928c4239670,What year did the father of Willem van Oldenbarnevelt die?,1619,sufficient,0.9680851063829787,abstain,1.0,1.0,0.6,0.4,0.2765542196737431,Willem van Oldenbarnevelt || Reinier van Oldenbarnevelt || Johan van Oldenbarnevelt || Willem Zijderveld || Willem die Madoc maecte
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.6,over_abstain,conservative_despite_answer_and_support,5a74a62b55429916b01641a0__official_intro_bm25_top5,5a74a62b55429916b01641a0,"Which astronaut, Jean-François Clervoy or Ulrich Walter, was born first?",Prof. Dr. Ulrich Hans Walter,sufficient,0.9444444444444444,abstain,1.0,1.0,0.6666666666666666,0.5,0.32282651612174157,Jean-François Clervoy || Ulrich Walter || Jean-François Boclé || Jean-François Bertrand || Jean-François Verdier
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.6,over_abstain,conservative_despite_answer_and_support,5a7af2a455429931da12c998__official_intro_bm25_top5,5a7af2a455429931da12c998,"Palm Springs lies in Palm Beach County, the third most populated county in its state. Which major U.S. city is it near?",Miami,sufficient,0.9444444444444444,abstain,1.0,1.0,0.8,0.25,0.20554625288660516,"Palm Beach County, Florida || Palm Springs, Florida || Palm Beach State College || Palm Beach County Library System || North Palm Springs, California"
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.6,over_abstain,conservative_despite_answer_and_support,5a7d3470554299452d57bb56__official_intro_bm25_top5,5a7d3470554299452d57bb56,A scam involving a male calling small town fast-food restaurants and pretending to be a police officer to have them strip search employees was turned into a movie of what name?,Compliance,sufficient,0.9444444444444444,abstain,1.0,1.0,0.6428571428571429,0.14285714285714285,0.3566173237489399,Strip search phone call scam || Gas leak phone call scam || Compliance (film) || Burgeranch || Lafleur Restaurants
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.6,over_abstain,conservative_despite_answer_and_support,5a83a7e15542992ef85e2347__official_intro_bm25_top5,5a83a7e15542992ef85e2347,Who voices Homer Simpson's character on the animated television series? ,Daniel Louis Castellaneta,sufficient,0.9444444444444444,abstain,1.0,1.0,0.9090909090909091,0.18181818181818182,0.22958972248242895,Homer Simpson || Grampa Simpson || Dan Castellaneta || Simprovised || Moe Szyslak
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.6,over_abstain,conservative_despite_answer_and_support,5a8b3e985542995d1e6f131c__official_intro_bm25_top5,5a8b3e985542995d1e6f131c,"Where is the brand ""Moe's Southwest Grill"" owned based?","It is based in Sandy Springs, Georgia",sufficient,0.9444444444444444,abstain,1.0,1.0,0.9,0.5,0.2864992961305819,Moe's Southwest Grill || Focus Brands || Tumbleweed Tex Mex Grill & Margarita Bar || Portland City Grill || On the Border Mexican Grill & Cantina
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.6,over_abstain,conservative_despite_answer_and_support,5a8f2ba155429918e830d1b9__official_intro_bm25_top5,5a8f2ba155429918e830d1b9,What theme park was seen as a competitor for Ocean Park Hong Kong and opened in September 2005?,Hong Kong Disneyland,sufficient,0.9444444444444444,abstain,1.0,1.0,0.8235294117647058,0.23529411764705882,0.2178760533384568,Ocean Park Hong Kong || Hong Kong Disneyland || Ocean Park Conservation Foundation Hong Kong || Hong Kong Disneyland Railroad || Ocean Park Station
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.6,over_abstain,conservative_despite_answer_and_support,5a8f495c5542997ba9cb3220__official_intro_bm25_top5,5a8f495c5542997ba9cb3220,Where is Hawthornden Castle located relative to a castle 9 miles south of Edinburgh?,downstream,sufficient,0.9444444444444444,abstain,1.0,1.0,0.8461538461538461,0.15384615384615385,0.22571232551075737,Hawthornden Castle || Bavelaw Castle || Dalhousie Castle || Roslin Castle || Borthwick Castle
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.6,over_abstain,conservative_despite_answer_and_support,5ab207f65542993be8fa98b8__official_intro_bm25_top5,5ab207f65542993be8fa98b8,Edmund Robert Harris is the principal benefactor of a museum located where ?,Preston,sufficient,0.9444444444444444,abstain,1.0,1.0,0.9166666666666666,0.3333333333333333,0.3624578124380834,Edmund Robert Harris || Edmund Boyd Osler (Ontario politician) || Edmund Meyrick || Robert Edmund Graves || Harris Museum
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.6,over_abstain,conservative_despite_answer_and_support,5ab2d61155429916697740ff__official_intro_bm25_top5,5ab2d61155429916697740ff,"What kind of creative artist was Howell Conant, famed for his work with Grace Kelly?",photographer,sufficient,0.9444444444444444,abstain,1.0,1.0,0.6,0.26666666666666666,0.32810682458833873,Howell Conant || Grace Kelly (1983 film) || Grace Kelly (disambiguation) || Grace Kelly || Lucy Scarborough Conant
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.6,over_abstain,conservative_despite_answer_and_support,5ab6aa4c55429953192ad359__official_intro_bm25_top5,5ab6aa4c55429953192ad359,"In the NASA mission where Moon trees were taken into space, what was the nickname of the Command Module?","""Kitty Hawk""",sufficient,0.9444444444444444,abstain,1.0,1.0,0.8235294117647058,0.17647058823529413,0.22693357355192442,Moon tree || Tranquility (ISS module) || Stuart Roosa || Apollo Command/Service Module || Moon Machines
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.6,over_abstain,conservative_despite_answer_and_support,5ab9379a554299753720f79d__official_intro_bm25_top5,5ab9379a554299753720f79d,"Which University, University of New South Wales or Purbanchal University was established first ?",The University of New South Wales,sufficient,0.9444444444444444,abstain,1.0,1.0,0.7272727272727273,0.5454545454545454,0.260139948654588,"Purbanchal University || University of New South Wales || List of University of New South Wales alumni || International House, University of New South Wales || Police Tribunal of New South Wales"
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.6,over_abstain,conservative_despite_answer_and_support,5abbdd565542993f40c73bfb__official_intro_bm25_top5,5abbdd565542993f40c73bfb,What is the airport code for the Vilnius Airport that ceased operations in 2015?,"IATA: VNO, ICAO: EYVI",sufficient,0.9444444444444444,abstain,1.0,1.0,0.75,0.16666666666666666,0.2942236304122172,Air Lituanica || Wizz Air Ukraine || Westair Benin || UTair Express || Vilnius Airport
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.6,over_abstain,conservative_despite_answer_and_support,5ac3d9135542995c82c4ac4c__official_intro_bm25_top5,5ac3d9135542995c82c4ac4c,What is the population of the city that Munsonville is in the northwest corner of?,729 at the 2010 census,sufficient,0.9444444444444444,abstain,1.0,1.0,0.7272727272727273,0.18181818181818182,0.2935737552491781,"Munsonville, New Hampshire || College Corner, Ohio || Nelson, New Hampshire || Buchanan Township, Atchison County, Missouri || Dade County, Georgia"
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.6,over_abstain,conservative_despite_answer_and_support,5ae152a65542990adbacf74f__official_intro_bm25_top5,5ae152a65542990adbacf74f,When was the novel published  in 2010 which is part of the series of The Maze Runner?,"September 18, 2010",sufficient,0.9444444444444444,abstain,1.0,1.0,0.7857142857142857,0.2857142857142857,0.22046008726960195,The Maze Runner || The Scorch Trials || The Maze Runner (series) || The Death Cure || The Maze Runner (disambiguation)
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.6,over_abstain,conservative_despite_answer_and_support,5a722c2255429971e9dc932c__official_intro_bm25_top5,5a722c2255429971e9dc932c,"What type of development, currently existing in Pasay, is currently being considered for malls such as one in M.A. Roxas Avenue in Clark Freeport, Angeles City in Pampanga Philippines?",SM Lifestyle Cities,sufficient,0.9384615384615385,abstain,1.0,1.0,0.8076923076923077,0.2692307692307692,0.26214637369934174,SM City Clark || Clark International Speedway || Clark Freeport Zone || List of shopping malls in Pampanga || SM Lifestyle City
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.6,over_abstain,conservative_despite_answer_and_support,5a7796e05542992a6e59df0f__official_intro_bm25_top5,5a7796e05542992a6e59df0f,What country is the theme park served by the Huis Ten Bosch train service themed on?,Netherlands,sufficient,0.9384615384615385,abstain,1.0,1.0,0.7333333333333333,0.4,0.2641946575576143,Huis Ten Bosch (train) || Huis Ten Bosch (theme park) || Huis ten Bosch (disambiguation) || Huis Ten Bosch Station || Huis ten Bosch palace
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.6,over_abstain,conservative_despite_answer_and_support,5a79395455429970f5fffe7d__official_intro_bm25_top5,5a79395455429970f5fffe7d,"What was the name of the lead character in the 1960s sitcom ""Get Smart"", which also featured an American actress born in 1933?",Maxwell Smart,sufficient,0.9384615384615385,abstain,1.0,1.0,0.85,0.1,0.27125703511304095,"Barbara Feldon || Get Smart (1995 TV series) || Get Smart, Again! || Robert Karvelas || Jean Smart"
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.6,successful_intercept,missing_support_intercepted,5a7562045542992db947364f__official_intro_bm25_top5,5a7562045542992db947364f,"Which university was founded first, University of California, Berkeley or Saint Louis University?",Saint Louis University,insufficient,1.0,abstain,0.5,1.0,0.7272727272727273,0.36363636363636365,0.22238318625031414,"University of California, Berkeley || Donald J. Butz || List of University of California, Berkeley faculty || University of California, Berkeley student housing || University of California, Berkeley School of Information"
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.6,successful_intercept,missing_support_no_answer_leakage,5a791ce955429974737f798e__official_intro_bm25_top5,5a791ce955429974737f798e,Brett McClure competed in the pommel horse event at the 2001 Goodwill Games in what Australian province?,Queensland,insufficient,1.0,abstain,0.5,0.0,0.6666666666666666,0.4666666666666667,0.27619289124145885,Brett McClure || Gymnastics at the 2010 Commonwealth Games – Men's pommel horse || Gymnastics at the 2006 Asian Games – Men's pommel horse || Gymnastics at the 2014 Commonwealth Games – Men's pommel horse || Gymnastics at the 2002 Asian Games – Men's pommel horse
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.6,successful_intercept,missing_support_intercepted,5a79f04d5542996c55b2dca7__official_intro_bm25_top5,5a79f04d5542996c55b2dca7,"Which long-established US university is older: University of California, Berkeley or Syracuse University?","University of California, Berkeley",insufficient,1.0,abstain,0.0,1.0,0.6666666666666666,0.3333333333333333,0.21415903640132056,"Southside, Berkeley, California || List of University of California, Berkeley faculty || University of California, Berkeley student housing || University of California, Berkeley School of Information || People's Park (Berkeley)"
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.6,successful_intercept,missing_support_no_answer_leakage,5a7f54665542992097ad2f1a__official_intro_bm25_top5,5a7f54665542992097ad2f1a,The city that hosted the Olympics where Taiwan competed as Chinese Taipei is situated at the confluence of what two rivers?,Bow River and the Elbow River,insufficient,1.0,abstain,0.0,0.0,0.631578947368421,0.2631578947368421,0.2109146759976999,Chinese Taipei at the 2008 Summer Olympics || Chinese Taipei at the Olympics || Chinese Taipei at the 2006 Winter Olympics || Chinese Taipei at the 2010 Winter Olympics || Chinese Taipei at the 1998 Winter Olympics
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.6,successful_intercept,missing_support_no_answer_leakage,5a80a25d5542995d8a8ddfb7__official_intro_bm25_top5,5a80a25d5542995d8a8ddfb7,What is the name of the vocalist who collaborated with the rap duo who won the 2002 Grammy Award for Best Rap Performance by a Duo or Group?,Sleepy Brown,insufficient,1.0,abstain,0.0,0.0,0.6818181818181818,0.5454545454545454,0.23188638687308935,Grammy Award for Best Rap Performance by a Duo or Group || Grammy Award for Best Rap Solo Performance || Grammy Award for Best Rap Performance || Grammy Award for Best Country Duo/Group Performance || Grammy Award for Best R&B Performance by a Duo or Group with Vocals
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.6,successful_intercept,missing_support_no_answer_leakage,5a81108855429926c1cdace2__official_intro_bm25_top5,5a81108855429926c1cdace2,"What is the global rank by population of the city that Daewoong Pharmaceutical Co., Ltd is based in?",world's 16th largest city,insufficient,1.0,abstain,0.5,0.0,0.6875,0.375,0.34299768478700965,"Daewoong Pharmaceutical Co., Ltd || Taisho Pharmaceutical Co. || Lijun International Pharmaceutical (Holding) Co. Ltd. || Chuang Song Zong Pharmaceutical Co., Ltd. || Mutual Life Insurance Co of New York v Rank Organisation Ltd"
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.6,successful_intercept,missing_support_no_answer_leakage,5a862f985542991e771815af__official_intro_bm25_top5,5a862f985542991e771815af,"Who wrote and directed the American film, Elephant?","American film ""Elephant"" by Gus Van Sant",insufficient,1.0,abstain,0.0,0.0,0.625,0.375,0.20564717386570555,The Elephant King || Hello Elephant || Sunny and the Elephant || To Shoot an Elephant || The Vanished Elephant
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.6,successful_intercept,missing_support_no_answer_leakage,5a8c622a554299240d9c2142__official_intro_bm25_top5,5a8c622a554299240d9c2142,The Birthday of the World: and Other Stories was written by what fantasy and sci-fi author?,Ursula Kroeber Le Guin,insufficient,1.0,abstain,0.0,0.0,0.2,0.2,0.20230347025376422,Teen Choice Award for Choice Fantasy/Sci-Fi Series || Teen Choice Award for Choice Movie – Sci-Fi/Fantasy || Teen Choice Award for Choice TV Actress Fantasy/Sci-Fi || Teen Choice Award for Choice TV Actor Fantasy/Sci-Fi || Teen Choice Award for Choice Movie Actor – Sci-Fi/Fantasy
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.6,successful_intercept,missing_support_intercepted,5ab7ff1d5542990e739ec7b9__official_intro_bm25_top5,5ab7ff1d5542990e739ec7b9,"Which American rock band is from Chapel Hill, North Carolina - Polvo or The Black Keys?",Polvo,insufficient,1.0,abstain,0.5,1.0,0.7333333333333333,0.4666666666666667,0.2424566632346896,"Polvo || June (North Carolina band) || Chapel Hill High School (Chapel Hill, North Carolina) || Chapel Hill Historic District (Chapel Hill, North Carolina) || History of the University of North Carolina at Chapel Hill"
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.6,successful_intercept,missing_support_intercepted,5ab8494d55429916710eb016__official_intro_bm25_top5,5ab8494d55429916710eb016,"Which was founded first, University of California, Santa Barbara or Hamdard University?","University of California, Santa Barbara",insufficient,1.0,abstain,0.0,1.0,0.45454545454545453,0.45454545454545453,0.20277129456690993,"History of the University of California, Santa Barbara || University of California, Santa Barbara campus || List of University of California, Santa Barbara faculty || List of University of California, Santa Barbara alumni || Associated Students of the University of California, Santa Barbara"
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.6,successful_intercept,missing_support_intercepted,5abba3255542996cc5e4a031__official_intro_bm25_top5,5abba3255542996cc5e4a031,Are John O'Hara and Rabindranath Tagore the same nationality?,no,insufficient,1.0,abstain,0.0,1.0,0.4,0.4,0.20620360962288278,Timeline of Rabindranath Tagore || The Last Harvest: Paintings of Rabindranath Tagore || Stories by Rabindranath Tagore || Works of Rabindranath Tagore || Adaptations of works of Rabindranath Tagore in film and television
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.6,successful_intercept,missing_support_no_answer_leakage,5abdce1b5542993062266cfe__official_intro_bm25_top5,5abdce1b5542993062266cfe,What Minnesota county is the University of Minnesota in?,Hennepin County,insufficient,1.0,abstain,0.0,0.0,0.875,0.375,0.20502099856495984,"University of Minnesota Press || Marshall, Minnesota || University of Minnesota School of Dentistry || University of Minnesota Medical School || List of University of Minnesota people"
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.6,successful_intercept,missing_support_no_answer_leakage,5ac194db55429964131be23a__official_intro_bm25_top5,5ac194db55429964131be23a,"What was the official religion of the lands of the husband of Dorothea of Denmark, Duchess of Prussia?",Protestantism,insufficient,1.0,abstain,0.5,0.0,0.5833333333333334,0.4166666666666667,0.269859115829896,"Dorothea of Denmark, Duchess of Prussia || Dorothea of Denmark, Duchess of Brunswick-Lüneburg || Dorothea of Denmark, Duchess of Mecklenburg || Dorothea of Brunswick-Lüneburg || Dorothea of Brandenburg, Duchess of Saxe-Lauenburg"
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.6,successful_intercept,missing_support_intercepted,5adf37955542993a75d2642e__official_intro_bm25_top5,5adf37955542993a75d2642e,"What year did the actor, who appeared in ""One Life to Live"" and ""General Hospital"" in 2012, earn a Daytime Emmy Award?",1994,insufficient,1.0,abstain,0.0,1.0,0.7619047619047619,0.2857142857142857,0.22548718692108338,Starr Manning || Daytime Emmy Award for Outstanding Supporting Actor in a Drama Series || Daytime Emmy Award for Outstanding Younger Actor in a Drama Series || Daytime Emmy Award for Outstanding Lead Actor in a Drama Series || Eddie Alderson
logistic_regression/v3_all/isotonic,risk_control@suff_abstain15,0.6,successful_intercept,missing_support_no_answer_leakage,5ae123875542997b2ef7d0fa__official_intro_bm25_top5,5ae123875542997b2ef7d0fa,The 2003 South Australian National Football League Grand Final saw the Central District Bulldogs defeat a football club whose home base is currently known as what?,City Mazda Stadium,insufficient,1.0,abstain,0.5,0.0,0.5833333333333334,0.125,0.21812291041537585,2003 SANFL Grand Final || 2010 SANFL Grand Final || 2008 SANFL Grand Final || 2009 SANFL Grand Final || 2007 SANFL Grand Final
